x,y,z,S axis
135.678392,5.5,0,135.678392
136.6834171,5.5,0,136.6834171
137.6884422,5.5,0,137.6884422
138.6934673,5.5,0,138.6934673
139.6984925,5.5,0,139.6984925
140.7035176,5.5,0,140.7035176
141.7085427,5.5,0,141.7085427
142.7135678,5.5,0,142.7135678
143.718593,5.5,0,143.718593
144.7236181,5.5,0,144.7236181
145.7286432,5.5,0,145.7286432
146.7336683,5.5,0,146.7336683
147.7386935,5.5,0,147.7386935
148.7437186,5.5,0,148.7437186
149.7487437,5.5,0,149.7487437
150.7537688,5.5,0,150.7537688
151.758794,5.5,0,151.758794
152.7638191,5.5,0,152.7638191
153.7688442,5.5,0,153.7688442
154.7738693,5.5,0,154.7738693
155.7788945,5.5,0,155.7788945
156.7839196,5.5,0,156.7839196
157.7889447,5.5,0,157.7889447
158.7939698,5.5,0,158.7939698
159.798995,5.5,0,159.798995
160.8040201,5.5,0,160.8040201
161.8090452,5.5,0,161.8090452
162.8140704,5.5,0,162.8140704
163.8190955,5.5,0,163.8190955
164.8241206,5.5,0,164.8241206
165.8291457,5.5,0,165.8291457
166.8341709,5.5,0,166.8341709
167.839196,5.5,0,167.839196
168.8442211,5.5,0,168.8442211
169.8492462,5.5,0,169.8492462
170.8542714,5.5,0,170.8542714
171.8592965,5.5,0,171.8592965
172.8643216,5.5,0,172.8643216
173.8693467,5.5,0,173.8693467
174.8743719,5.5,0,174.8743719
175.879397,5.5,0,175.879397
176.8844221,5.5,0,176.8844221
177.8894472,5.5,0,177.8894472
178.8944724,5.5,0,178.8944724
179.8994975,5.5,0,179.8994975
180.9045226,5.5,0,180.9045226
181.9095477,5.5,0,181.9095477
182.9145729,5.5,0,182.9145729
183.919598,5.5,0,183.919598
184.9246231,5.5,0,184.9246231
185.9296482,5.5,0,185.9296482
186.9346734,5.5,0,186.9346734
187.9396985,5.5,0,187.9396985
188.9447236,5.5,0,188.9447236
189.9497487,5.5,0,189.9497487
190.9547739,5.5,0,190.9547739
191.959799,5.5,0,191.959799
192.9648241,5.5,0,192.9648241
193.9698492,5.5,0,193.9698492
194.9748744,5.5,0,194.9748744
195.9798995,5.5,0,195.9798995
196.9849246,5.5,0,196.9849246
197.9899497,5.5,0,197.9899497
198.9949749,5.5,0,198.9949749
200,5.5,0,200
199.9995511,5.499999982,0,200.0004489
200.806734,5.500065794,0,200.8076318
201.6121211,5.50039427,0,201.613019
202.4157121,5.501246607,0,202.4166104
203.217506,5.502882244,0,203.218406
204.0175013,5.505558856,0,204.0184058
204.8156954,5.509532358,0,204.8166098
205.6120843,5.515056894,0,205.6130178
206.4066627,5.522384835,0,206.40763
207.1994234,5.531766769,0,207.2004462
207.9903575,5.543451488,0,207.9914666
208.7794535,5.557685977,0,208.780691
209.5666978,5.574715392,0,209.5681195
210.3520739,5.59478304,0,210.3537519
211.1355626,5.618130351,0,211.1375884
211.9171414,5.64499685,0,211.9196288
212.6967845,5.675620118,0,212.6998731
213.4744628,5.710235753,0,213.4783214
214.2501431,5.749077323,0,214.2549736
215.0237885,5.792376311,0,215.0298297
215.7953577,5.840362061,0,215.8028897
216.5648052,5.893261709,0,216.5741534
217.3320808,5.951300112,0,217.343621
218.0971298,6.01469977,0,218.1112925
218.8598921,6.083680737,0,218.8771676
219.620303,6.158460532,0,219.6412466
220.378292,6.23925403,0,220.4035293
221.1337833,6.326273359,0,221.1640156
221.8866957,6.41972778,0,221.9227058
222.6369417,6.519823557,0,222.6795996
223.3844281,6.626763826,0,223.4346971
224.1290555,6.740748447,0,224.1879981
224.8707184,6.861973856,0,224.9395029
225.6093044,6.990632897,0,225.6892111
226.3446951,7.126914653,0,226.437123
227.0767651,7.271004266,0,227.1832385
227.8053823,7.423082742,0,227.9275576
228.5304075,7.583326757,0,228.6700801
229.2516947,7.75190844,0,229.4108061
229.9690907,7.928995158,0,230.1497355
230.6824353,8.114749285,0,230.8868686
231.3915606,8.309327963,0,231.6222049
232.0962918,8.512882853,0,232.3557447
232.7964466,8.725559874,0,233.087488
233.491835,8.947498941,0,233.8174346
234.18226,9.178833682,0,234.5455846
234.8675167,9.419691153,0,235.2719379
235.5473931,9.670191542,0,235.9964945
236.2216695,9.930447866,0,236.7192546
236.8901187,10.20056566,0,237.4402178
237.5525063,10.48064264,0,238.1593843
238.2085904,10.77076839,0,238.876754
238.858122,11.07102404,0,239.592327
239.5008446,11.38148187,0,240.3061032
240.1364949,11.70220502,0,241.0180825
240.7648025,12.03324709,0,241.7282651
241.3854901,12.37465178,0,242.4366508
241.998274,12.72645256,0,243.1432397
242.6028636,13.08867224,0,243.8480316
243.1989623,13.46132265,0,244.5510267
243.7862675,13.84440422,0,245.2522248
244.3644704,14.23790561,0,245.951626
244.9332571,14.64180335,0,246.6492302
245.4923081,15.05606142,0,247.3450375
246.041299,15.48063087,0,248.0390477
246.5799008,15.91544948,0,248.7312609
247.1077803,16.36044133,0,249.4216771
247.6246004,16.81551646,0,250.1102963
248.1300203,17.28057047,0,250.7971184
248.6236966,17.75548418,0,251.4821434
249.1052828,18.24012325,0,252.1653713
249.5744308,18.73433785,0,252.8468021
250.0307906,19.23796232,0,253.5264357
250.4740112,19.75081482,0,254.2042721
250.9037415,20.27269703,0,254.8803114
251.31963,20.80339385,0,255.5545535
251.7213263,21.34267313,0,256.2269983
252.1084814,21.89028536,0,256.8976459
252.4807484,22.44596346,0,257.5664963
252.837783,23.00942255,0,258.2335494
253.1792446,23.58035973,0,258.8988053
253.5047969,24.15845392,0,259.5622638
253.8141087,24.74336567,0,260.223925
254.1068546,25.33473709,0,260.8837888
254.3827159,25.93219173,0,261.5418553
254.6413816,26.53533451,0,262.1981244
254.8825492,27.14375169,0,262.8525962
255.1059253,27.75701092,0,263.5052705
255.311227,28.37466123,0,264.1561474
255.4981828,28.99623317,0,264.8052268
255.666533,29.6212389,0,265.4525088
255.8160315,30.24917238,0,266.0979933
255.946446,30.87950961,0,266.7416803
256.0575596,31.51170885,0,267.3835698
256.1491717,32.14521099,0,268.0236618
256.2210986,32.77943987,0,268.6619562
256.2731751,33.41380276,0,269.298453
256.3052554,34.04769078,0,269.9331523
256.3172138,34.68047947,0,270.566054
256.3070614,35.40039718,0,271.2860433
256.3065877,35.47257536,0,271.358223
256.3065877,36.06553147,0,271.9511791
256.3065877,36.65848758,0,272.5441352
256.3065877,37.25144368,0,273.1370913
256.3065877,37.84439979,0,273.7300475
256.3065877,38.4373559,0,274.3230036
256.3065877,39.03031201,0,274.9159597
256.3065877,39.62326811,0,275.5089158
256.3065877,40.21622422,0,276.1018719
256.3065877,40.80918033,0,276.694828
256.3065877,41.40213644,0,277.2877841
256.3065877,41.99509255,0,277.8807402
256.3065877,42.58804865,0,278.4736963
256.3065877,43.18100476,0,279.0666524
256.3065877,43.77396087,0,279.6596085
256.3065877,44.36691698,0,280.2525646
256.3065877,44.95987308,0,280.8455207
256.3065877,45.55282919,0,281.4384769
256.3065877,46.1457853,0,282.031433
256.3065877,46.73874141,0,282.6243891
256.3065877,47.33169752,0,283.2173452
256.3065877,47.92465362,0,283.8103013
256.3065877,48.51760973,0,284.4032574
256.3065877,49.11056584,0,284.9962135
256.3065877,49.70352195,0,285.5891696
256.3065877,50.29647805,0,286.1821257
256.3065877,50.88943416,0,286.7750818
256.3065877,51.48239027,0,287.3680379
256.3065877,52.07534638,0,287.960994
256.3065877,52.66830248,0,288.5539501
256.3065877,53.26125859,0,289.1469063
256.3065877,53.8542147,0,289.7398624
256.3065877,54.44717081,0,290.3328185
256.3065877,55.04012692,0,290.9257746
