X,Y,Z,dX,dY,dZ,Tangent
1.14533,1.14533,0,0.521311,0.521311,0,0.737245
1.15056,1.15056,0,0.524188,0.524188,0,0.741314
1.15581,1.15581,0,0.527006,0.527006,0,0.745299
1.1611,1.1611,0,0.529765,0.529765,0,0.749201
1.16641,1.16641,0,0.532465,0.532465,0,0.753019
1.17175,1.17175,0,0.535106,0.535106,0,0.756754
1.17711,1.17711,0,0.537687,0.537687,0,0.760405
1.1825,1.1825,0,0.54021,0.54021,0,0.763972
1.18791,1.18791,0,0.542673,0.542673,0,0.767456
1.19335,1.19335,0,0.545077,0.545077,0,0.770856
1.19882,1.19882,0,0.547422,0.547422,0,0.774172
1.2043,1.2043,0,0.549708,0.549708,0,0.777405
1.20981,1.20981,0,0.551935,0.551935,0,0.780554
1.21534,1.21534,0,0.554102,0.554102,0,0.783619
1.22089,1.22089,0,0.556211,0.556211,0,0.786601
1.22646,1.22646,0,0.55826,0.55826,0,0.789499
1.23206,1.23206,0,0.56025,0.56025,0,0.792314
1.23767,1.23767,0,0.562181,0.562181,0,0.795045
1.2433,1.2433,0,0.564053,0.564053,0,0.797692
1.24895,1.24895,0,0.565866,0.565866,0,0.800255
1.25462,1.25462,0,0.56762,0.56762,0,0.802735
1.2603,1.2603,0,0.569314,0.569314,0,0.805132
1.266,1.266,0,0.570949,0.570949,0,0.807444
1.27172,1.27172,0,0.572526,0.572526,0,0.809673
1.27745,1.27745,0,0.574043,0.574043,0,0.811819
1.2832,1.2832,0,0.575501,0.575501,0,0.813881
1.28896,1.28896,0,0.576899,0.576899,0,0.815859
1.29474,1.29474,0,0.578239,0.578239,0,0.817753
1.30053,1.30053,0,0.579519,0.579519,0,0.819564
1.30633,1.30633,0,0.580741,0.580741,0,0.821291
1.31214,1.31214,0,0.581903,0.581903,0,0.822935
1.31797,1.31797,0,0.583006,0.583006,0,0.824495
1.3238,1.3238,0,0.58405,0.58405,0,0.825971
1.32965,1.32965,0,0.585035,0.585035,0,0.827364
1.3355,1.3355,0,0.58596,0.58596,0,0.828673
1.34137,1.34137,0,0.586827,0.586827,0,0.829898
1.34724,1.34724,0,0.587634,0.587634,0,0.83104
1.35312,1.35312,0,0.588382,0.588382,0,0.832098
1.35901,1.35901,0,0.589071,0.589071,0,0.833073
1.3649,1.3649,0,0.589701,0.589701,0,0.833964
1.3708,1.3708,0,0.590272,0.590272,0,0.834771
1.37671,1.37671,0,0.590784,0.590784,0,0.835495
1.38262,1.38262,0,0.591236,0.591236,0,0.836135
1.38853,1.38853,0,0.59163,0.59163,0,0.836691
1.39445,1.39445,0,0.591964,0.591964,0,0.837164
1.40037,1.40037,0,0.592239,0.592239,0,0.837553
1.40629,1.40629,0,0.592455,0.592455,0,0.837858
1.41222,1.41222,0,0.592612,0.592612,0,0.83808
1.41814,1.41814,0,0.59271,0.59271,0,0.838218
1.42407,1.42407,0,0.592748,0.592748,0,0.838272
1.42407,1.42407,0,0.592748,0.592748,0,0.838272
1.43,1.43,0,0.592727,0.592727,0,0.838243
1.43593,1.43593,0,0.592647,0.592647,0,0.83813
1.44185,1.44185,0,0.592508,0.592508,0,0.837932
1.44778,1.44778,0,0.592309,0.592309,0,0.837651
1.4537,1.4537,0,0.59205,0.59205,0,0.837286
1.45962,1.45962,0,0.591733,0.591733,0,0.836836
1.46553,1.46553,0,0.591355,0.591355,0,0.836303
1.47144,1.47144,0,0.590919,0.590919,0,0.835685
1.47735,1.47735,0,0.590423,0.590423,0,0.834984
1.48325,1.48325,0,0.589867,0.589867,0,0.834198
1.48915,1.48915,0,0.589252,0.589252,0,0.833329
1.49504,1.49504,0,0.588578,0.588578,0,0.832375
1.50092,1.50092,0,0.587845,0.587845,0,0.831338
1.50679,1.50679,0,0.587051,0.587051,0,0.830216
1.51266,1.51266,0,0.586199,0.586199,0,0.829011
1.51852,1.51852,0,0.585287,0.585287,0,0.827721
1.52437,1.52437,0,0.584316,0.584316,0,0.826347
1.5302,1.5302,0,0.583285,0.583285,0,0.82489
1.53603,1.53603,0,0.582195,0.582195,0,0.823348
1.54185,1.54185,0,0.581046,0.581046,0,0.821722
1.54765,1.54765,0,0.579837,0.579837,0,0.820013
1.55344,1.55344,0,0.578568,0.578568,0,0.818219
1.55922,1.55922,0,0.577241,0.577241,0,0.816341
1.56499,1.56499,0,0.575853,0.575853,0,0.81438
1.57074,1.57074,0,0.574407,0.574407,0,0.812334
1.57648,1.57648,0,0.572901,0.572901,0,0.810204
1.5822,1.5822,0,0.571335,0.571335,0,0.80799
1.5879,1.5879,0,0.569711,0.569711,0,0.805693
1.59359,1.59359,0,0.568026,0.568026,0,0.803311
1.59926,1.59926,0,0.566283,0.566283,0,0.800845
1.60492,1.60492,0,0.56448,0.56448,0,0.798295
1.61055,1.61055,0,0.562617,0.562617,0,0.795661
1.61617,1.61617,0,0.560696,0.560696,0,0.792943
1.62177,1.62177,0,0.558714,0.558714,0,0.790141
1.62734,1.62734,0,0.556674,0.556674,0,0.787255
1.6329,1.6329,0,0.554574,0.554574,0,0.784286
1.63843,1.63843,0,0.552414,0.552414,0,0.781232
1.64395,1.64395,0,0.550195,0.550195,0,0.778094
1.64944,1.64944,0,0.547917,0.547917,0,0.774872
1.65491,1.65491,0,0.545579,0.545579,0,0.771566
1.66035,1.66035,0,0.543182,0.543182,0,0.768176
1.66577,1.66577,0,0.540726,0.540726,0,0.764702
1.67116,1.67116,0,0.53821,0.53821,0,0.761143
1.67653,1.67653,0,0.535634,0.535634,0,0.757501
1.68188,1.68188,0,0.533,0.533,0,0.753775
1.68719,1.68719,0,0.530305,0.530305,0,0.749965
1.69248,1.69248,0,0.527552,0.527552,0,0.746071
1.69774,1.69774,0,0.524739,0.524739,0,0.742093
1.70298,1.70298,0,0.521867,0.521867,0,0.738031
1.70818,1.70818,0,0.518935,0.518935,0,0.733885
1.71336,1.71336,0,0.515944,0.515944,0,0.729654
1.7185,1.7185,0,0.512893,0.512893,0,0.72534
1.72361,1.72361,0,0.509783,0.509783,0,0.720942
1.7287,1.7287,0,0.506613,0.506613,0,0.71646
1.73375,1.73375,0,0.503385,0.503385,0,0.711893
1.73876,1.73876,0,0.500096,0.500096,0,0.707243
1.74375,1.74375,0,0.496749,0.496749,0,0.702509
1.7487,1.7487,0,0.493342,0.493342,0,0.69769
1.75361,1.75361,0,0.489875,0.489875,0,0.692788
1.75849,1.75849,0,0.486349,0.486349,0,0.687802
1.76334,1.76334,0,0.482764,0.482764,0,0.682731
1.76815,1.76815,0,0.479119,0.479119,0,0.677577
1.77292,1.77292,0,0.475415,0.475415,0,0.672339
1.77766,1.77766,0,0.471652,0.471652,0,0.667016
1.78236,1.78236,0,0.467829,0.467829,0,0.66161
1.78701,1.78701,0,0.463946,0.463946,0,0.656119
1.79163,1.79163,0,0.460005,0.460005,0,0.650545
1.79621,1.79621,0,0.456003,0.456003,0,0.644886
1.80075,1.80075,0,0.451943,0.451943,0,0.639144
1.80525,1.80525,0,0.447823,0.447823,0,0.633317
1.80971,1.80971,0,0.443643,0.443643,0,0.627407
1.81413,1.81413,0,0.439405,0.439405,0,0.621412
1.8185,1.8185,0,0.435106,0.435106,0,0.615333
1.82283,1.82283,0,0.430749,0.430749,0,0.609171
1.82711,1.82711,0,0.426332,0.426332,0,0.602924
1.83135,1.83135,0,0.421855,0.421855,0,0.596594
1.83555,1.83555,0,0.41732,0.41732,0,0.590179
1.8397,1.8397,0,0.412724,0.412724,0,0.58368
1.8438,1.8438,0,0.40807,0.40807,0,0.577098
1.84786,1.84786,0,0.403356,0.403356,0,0.570431
1.85187,1.85187,0,0.398582,0.398582,0,0.56368
1.85583,1.85583,0,0.393749,0.393749,0,0.556845
1.85975,1.85975,0,0.388857,0.388857,0,0.549927
1.86361,1.86361,0,0.383905,0.383905,0,0.542924
1.86742,1.86742,0,0.378894,0.378894,0,0.535837
1.87119,1.87119,0,0.373824,0.373824,0,0.528666
1.8749,1.8749,0,0.368694,0.368694,0,0.521411
1.87856,1.87856,0,0.363504,0.363504,0,0.514073
1.88217,1.88217,0,0.358255,0.358255,0,0.50665
1.88573,1.88573,0,0.352947,0.352947,0,0.499143
1.88923,1.88923,0,0.34758,0.34758,0,0.491552
1.89268,1.89268,0,0.342153,0.342153,0,0.483877
1.89607,1.89607,0,0.336666,0.336666,0,0.476118
1.89941,1.89941,0,0.331121,0.331121,0,0.468275
1.90269,1.90269,0,0.325515,0.325515,0,0.460348
1.90592,1.90592,0,0.319851,0.319851,0,0.452337
1.90909,1.90909,0,0.314127,0.314127,0,0.444242
1.9122,1.9122,0,0.308343,0.308343,0,0.436063
1.91526,1.91526,0,0.3025,0.3025,0,0.4278
1.91825,1.91825,0,0.296598,0.296598,0,0.419453
1.91825,1.91825,0,0.296598,0.296598,0,0.419453
1.92119,1.92119,0,0.290726,0.290726,0,0.411148
1.92407,1.92407,0,0.284972,0.284972,0,0.403011
1.92689,1.92689,0,0.279337,0.279337,0,0.395042
1.92965,1.92965,0,0.27382,0.27382,0,0.38724
1.93237,1.93237,0,0.268423,0.268423,0,0.379607
1.93502,1.93502,0,0.263144,0.263144,0,0.372141
1.93763,1.93763,0,0.257984,0.257984,0,0.364844
1.94018,1.94018,0,0.252942,0.252942,0,0.357714
1.94269,1.94269,0,0.248019,0.248019,0,0.350752
1.94514,1.94514,0,0.243215,0.243215,0,0.343959
1.94755,1.94755,0,0.23853,0.23853,0,0.337333
1.94992,1.94992,0,0.233964,0.233964,0,0.330875
1.95223,1.95223,0,0.229516,0.229516,0,0.324585
1.95451,1.95451,0,0.225187,0.225187,0,0.318463
1.95674,1.95674,0,0.220977,0.220977,0,0.312508
1.95893,1.95893,0,0.216885,0.216885,0,0.306722
1.96107,1.96107,0,0.212912,0.212912,0,0.301104
1.96318,1.96318,0,0.209058,0.209058,0,0.295653
1.96526,1.96526,0,0.205323,0.205323,0,0.290371
1.96729,1.96729,0,0.201707,0.201707,0,0.285256
1.96929,1.96929,0,0.198209,0.198209,0,0.280309
1.97126,1.97126,0,0.19483,0.19483,0,0.275531
1.97319,1.97319,0,0.191569,0.191569,0,0.27092
1.97509,1.97509,0,0.188428,0.188428,0,0.266477
1.97696,1.97696,0,0.185405,0.185405,0,0.262202
1.9788,1.9788,0,0.182501,0.182501,0,0.258095
1.98061,1.98061,0,0.179715,0.179715,0,0.254156
1.98239,1.98239,0,0.177049,0.177049,0,0.250384
1.98415,1.98415,0,0.174501,0.174501,0,0.246781
1.98588,1.98588,0,0.172071,0.172071,0,0.243346
1.98759,1.98759,0,0.169761,0.169761,0,0.240078
1.98928,1.98928,0,0.167569,0.167569,0,0.236979
1.99094,1.99094,0,0.165496,0.165496,0,0.234047
1.99259,1.99259,0,0.163542,0.163542,0,0.231283
1.99421,1.99421,0,0.161707,0.161707,0,0.228688
1.99582,1.99582,0,0.15999,0.15999,0,0.22626
1.99741,1.99741,0,0.158392,0.158392,0,0.224
1.99899,1.99899,0,0.156912,0.156912,0,0.221908
2.00055,2.00055,0,0.155552,0.155552,0,0.219984
2.0021,2.0021,0,0.15431,0.15431,0,0.218227
2.00364,2.00364,0,0.153187,0.153187,0,0.216639
2.00517,2.00517,0,0.152183,0.152183,0,0.215219
2.00668,2.00668,0,0.151297,0.151297,0,0.213966
2.00819,2.00819,0,0.15053,0.15053,0,0.212882
2.00969,2.00969,0,0.149882,0.149882,0,0.211965
2.01119,2.01119,0,0.149353,0.149353,0,0.211217
2.01268,2.01268,0,0.148942,0.148942,0,0.210636
2.01417,2.01417,0,0.14865,0.14865,0,0.210223
2.01565,2.01565,0,0.148477,0.148477,0,0.209978
2.01714,2.01714,0,0.148423,0.148423,0,0.209901
2.01862,2.01862,0,0.148487,0.148487,0,0.209992
2.02011,2.02011,0,0.14867,0.14867,0,0.210251
2.0216,2.0216,0,0.148972,0.148972,0,0.210678
2.02309,2.02309,0,0.149392,0.149392,0,0.211273
2.02459,2.02459,0,0.149932,0.149932,0,0.212035
2.02609,2.02609,0,0.15059,0.15059,0,0.212966
2.0276,2.0276,0,0.151366,0.151366,0,0.214064
2.02912,2.02912,0,0.152262,0.152262,0,0.215331
2.03064,2.03064,0,0.153276,0.153276,0,0.216765
2.03218,2.03218,0,0.154409,0.154409,0,0.218367
2.03373,2.03373,0,0.155661,0.155661,0,0.220137
2.0353,2.0353,0,0.157031,0.157031,0,0.222076
2.03687,2.03687,0,0.15852,0.15852,0,0.224182
2.03847,2.03847,0,0.160128,0.160128,0,0.226455
2.04008,2.04008,0,0.161855,0.161855,0,0.228897
2.0417,2.0417,0,0.1637,0.1637,0,0.231507
2.04335,2.04335,0,0.165664,0.165664,0,0.234285
2.04502,2.04502,0,0.167747,0.167747,0,0.23723
2.04671,2.04671,0,0.169949,0.169949,0,0.240344
2.04842,2.04842,0,0.172269,0.172269,0,0.243625
2.05015,2.05015,0,0.174708,0.174708,0,0.247075
2.05191,2.05191,0,0.177266,0.177266,0,0.250692
2.0537,2.0537,0,0.179943,0.179943,0,0.254477
2.05551,2.05551,0,0.182738,0.182738,0,0.25843
2.05735,2.05735,0,0.185652,0.185652,0,0.262551
2.05922,2.05922,0,0.188685,0.188685,0,0.26684
2.06113,2.06113,0,0.191836,0.191836,0,0.271297
2.06306,2.06306,0,0.195106,0.195106,0,0.275922
2.06503,2.06503,0,0.198495,0.198495,0,0.280715
2.06703,2.06703,0,0.202003,0.202003,0,0.285676
2.06907,2.06907,0,0.20563,0.20563,0,0.290804
2.07114,2.07114,0,0.209375,0.209375,0,0.296101
2.07326,2.07326,0,0.213239,0.213239,0,0.301565
2.07541,2.07541,0,0.217221,0.217221,0,0.307197
2.0776,2.0776,0,0.221323,0.221323,0,0.312998
2.07984,2.07984,0,0.225543,0.225543,0,0.318966
2.08211,2.08211,0,0.229882,0.229882,0,0.325102
2.08443,2.08443,0,0.234339,0.234339,0,0.331406
2.0868,2.0868,0,0.238916,0.238916,0,0.337878
2.08921,2.08921,0,0.243611,0.243611,0,0.344518
2.09167,2.09167,0,0.248425,0.248425,0,0.351326
2.09418,2.09418,0,0.253357,0.253357,0,0.358301
2.09674,2.09674,0,0.258409,0.258409,0,0.365445
2.09935,2.09935,0,0.263579,0.263579,0,0.372757
2.10201,2.10201,0,0.268867,0.268867,0,0.380236
2.10473,2.10473,0,0.274275,0.274275,0,0.387883
2.1075,2.1075,0,0.279801,0.279801,0,0.395699
2.11032,2.11032,0,0.285446,0.285446,0,0.403682
2.11321,2.11321,0,0.29121,0.29121,0,0.411833
2.11615,2.11615,0,0.297092,0.297092,0,0.420152
2.11615,2.11615,0,0.297092,0.297092,0,0.420152
2.11915,2.11915,0,0.303005,0.303005,0,0.428513
2.12221,2.12221,0,0.308858,0.308858,0,0.436791
2.12533,2.12533,0,0.314651,0.314651,0,0.444984
2.1285,2.1285,0,0.320385,0.320385,0,0.453093
2.13173,2.13173,0,0.32606,0.32606,0,0.461119
2.13502,2.13502,0,0.331676,0.331676,0,0.469061
2.13837,2.13837,0,0.337232,0.337232,0,0.476919
2.14177,2.14177,0,0.34273,0.34273,0,0.484693
2.14522,2.14522,0,0.348167,0.348167,0,0.492383
2.14873,2.14873,0,0.353546,0.353546,0,0.499989
2.15229,2.15229,0,0.358865,0.358865,0,0.507512
2.15591,2.15591,0,0.364125,0.364125,0,0.51495
2.15958,2.15958,0,0.369325,0.369325,0,0.522305
2.16329,2.16329,0,0.374467,0.374467,0,0.529576
2.16706,2.16706,0,0.379548,0.379548,0,0.536763
2.17088,2.17088,0,0.384571,0.384571,0,0.543866
2.17476,2.17476,0,0.389534,0.389534,0,0.550885
2.17868,2.17868,0,0.394438,0.394438,0,0.55782
2.18264,2.18264,0,0.399283,0.399283,0,0.564672
2.18666,2.18666,0,0.404069,0.404069,0,0.571439
2.19073,2.19073,0,0.408795,0.408795,0,0.578123
2.19484,2.19484,0,0.413461,0.413461,0,0.584723
2.19899,2.19899,0,0.418069,0.418069,0,0.591239
2.2032,2.2032,0,0.422617,0.422617,0,0.597671
2.20745,2.20745,0,0.427106,0.427106,0,0.604019
2.21174,2.21174,0,0.431536,0.431536,0,0.610283
2.21608,2.21608,0,0.435906,0.435906,0,0.616464
2.22046,2.22046,0,0.440217,0.440217,0,0.622561
2.22488,2.22488,0,0.444468,0.444468,0,0.628573
2.22935,2.22935,0,0.448661,0.448661,0,0.634502
2.23385,2.23385,0,0.452794,0.452794,0,0.640347
2.2384,2.2384,0,0.456868,0.456868,0,0.646108
2.24299,2.24299,0,0.460882,0.460882,0,0.651786
2.24762,2.24762,0,0.464837,0.464837,0,0.657379
2.25229,2.25229,0,0.468733,0.468733,0,0.662889
2.25699,2.25699,0,0.47257,0.47257,0,0.668314
2.26174,2.26174,0,0.476347,0.476347,0,0.673656
2.26652,2.26652,0,0.480065,0.480065,0,0.678914
2.27134,2.27134,0,0.483723,0.483723,0,0.684088
2.2762,2.2762,0,0.487323,0.487323,0,0.689178
2.28109,2.28109,0,0.490863,0.490863,0,0.694185
2.28601,2.28601,0,0.494343,0.494343,0,0.699107
2.29097,2.29097,0,0.497765,0.497765,0,0.703946
2.29597,2.29597,0,0.501127,0.501127,0,0.7087
2.301,2.301,0,0.50443,0.50443,0,0.713371
2.30606,2.30606,0,0.507673,0.507673,0,0.717958
2.31115,2.31115,0,0.510857,0.510857,0,0.722461
2.31627,2.31627,0,0.513982,0.513982,0,0.726881
2.32143,2.32143,0,0.517048,0.517048,0,0.731216
2.32661,2.32661,0,0.520054,0.520054,0,0.735467
2.33183,2.33183,0,0.523001,0.523001,0,0.739635
2.33707,2.33707,0,0.525889,0.525889,0,0.743719
2.34235,2.34235,0,0.528717,0.528717,0,0.747719
2.34765,2.34765,0,0.531486,0.531486,0,0.751635
2.35298,2.35298,0,0.534196,0.534196,0,0.755467
2.35833,2.35833,0,0.536846,0.536846,0,0.759215
2.36371,2.36371,0,0.539437,0.539437,0,0.76288
2.36912,2.36912,0,0.541969,0.541969,0,0.76646
2.37455,2.37455,0,0.544442,0.544442,0,0.769957
2.38001,2.38001,0,0.546855,0.546855,0,0.77337
2.38549,2.38549,0,0.549209,0.549209,0,0.776698
2.39099,2.39099,0,0.551503,0.551503,0,0.779944
2.39652,2.39652,0,0.553739,0.553739,0,0.783105
2.40207,2.40207,0,0.555915,0.555915,0,0.786182
2.40764,2.40764,0,0.558031,0.558031,0,0.789175
2.41323,2.41323,0,0.560089,0.560089,0,0.792085
2.41884,2.41884,0,0.562087,0.562087,0,0.794911
2.42447,2.42447,0,0.564026,0.564026,0,0.797653
2.43012,2.43012,0,0.565905,0.565905,0,0.800311
2.43579,2.43579,0,0.567725,0.567725,0,0.802885
2.44147,2.44147,0,0.569486,0.569486,0,0.805375
2.44718,2.44718,0,0.571188,0.571188,0,0.807781
2.4529,2.4529,0,0.57283,0.57283,0,0.810104
2.45863,2.45863,0,0.574413,0.574413,0,0.812342
2.46438,2.46438,0,0.575936,0.575936,0,0.814497
2.47015,2.47015,0,0.577401,0.577401,0,0.816568
2.47593,2.47593,0,0.578806,0.578806,0,0.818555
2.48173,2.48173,0,0.580152,0.580152,0,0.820458
2.48754,2.48754,0,0.581438,0.581438,0,0.822277
2.49336,2.49336,0,0.582665,0.582665,0,0.824013
2.49919,2.49919,0,0.583833,0.583833,0,0.825664
2.50503,2.50503,0,0.584941,0.584941,0,0.827232
2.51089,2.51089,0,0.585991,0.585991,0,0.828716
2.51675,2.51675,0,0.586981,0.586981,0,0.830116
2.52263,2.52263,0,0.587911,0.587911,0,0.831432
2.52851,2.52851,0,0.588782,0.588782,0,0.832664
2.5344,2.5344,0,0.589594,0.589594,0,0.833812
2.5403,2.5403,0,0.590347,0.590347,0,0.834877
2.54621,2.54621,0,0.59104,0.59104,0,0.835857
2.55212,2.55212,0,0.591675,0.591675,0,0.836754
2.55804,2.55804,0,0.592249,0.592249,0,0.837567
2.56397,2.56397,0,0.592765,0.592765,0,0.838296
2.5699,2.5699,0,0.593221,0.593221,0,0.838941
2.57583,2.57583,0,0.593618,0.593618,0,0.839502
2.58177,2.58177,0,0.593955,0.593955,0,0.83998
2.58771,2.58771,0,0.594234,0.594234,0,0.840373
2.59365,2.59365,0,0.594452,0.594452,0,0.840683
2.5996,2.5996,0,0.594612,0.594612,0,0.840908
2.60555,2.60555,0,0.594712,0.594712,0,0.84105
2.61149,2.61149,0,0.594753,0.594753,0,0.841108
2.61149,2.61149,0,0.594753,0.594753,0,0.841108
2.61744,2.61744,0,0.594735,0.594735,0,0.841082
2.62339,2.62339,0,0.594657,0.594657,0,0.840972
2.62933,2.62933,0,0.594519,0.594519,0,0.840777
2.63528,2.63528,0,0.594322,0.594322,0,0.840498
2.64122,2.64122,0,0.594065,0.594065,0,0.840134
2.64716,2.64716,0,0.593748,0.593748,0,0.839687
2.65309,2.65309,0,0.593372,0.593372,0,0.839154
2.65903,2.65903,0,0.592936,0.592936,0,0.838538
2.66495,2.66495,0,0.59244,0.59244,0,0.837837
2.67087,2.67087,0,0.591885,0.591885,0,0.837052
2.67679,2.67679,0,0.59127,0.59127,0,0.836182
2.6827,2.6827,0,0.590595,0.590595,0,0.835228
2.6886,2.6886,0,0.589861,0.589861,0,0.83419
2.6945,2.6945,0,0.589067,0.589067,0,0.833067
2.70038,2.70038,0,0.588214,0.588214,0,0.83186
2.70626,2.70626,0,0.587301,0.587301,0,0.830569
2.71213,2.71213,0,0.586328,0.586328,0,0.829193
2.71799,2.71799,0,0.585295,0.585295,0,0.827733
2.72383,2.72383,0,0.584203,0.584203,0,0.826188
2.72967,2.72967,0,0.583052,0.583052,0,0.82456
2.7355,2.7355,0,0.58184,0.58184,0,0.822846
2.74131,2.74131,0,0.580569,0.580569,0,0.821049
2.74711,2.74711,0,0.579239,0.579239,0,0.819167
2.75289,2.75289,0,0.577848,0.577848,0,0.817201
2.75866,2.75866,0,0.576398,0.576398,0,0.81515
2.76442,2.76442,0,0.574889,0.574889,0,0.813015
2.77016,2.77016,0,0.573319,0.573319,0,0.810796
2.77589,2.77589,0,0.571691,0.571691,0,0.808493
2.78159,2.78159,0,0.570002,0.570002,0,0.806105
2.78729,2.78729,0,0.568254,0.568254,0,0.803632
2.79296,2.79296,0,0.566446,0.566446,0,0.801076
2.79861,2.79861,0,0.564579,0.564579,0,0.798435
2.80425,2.80425,0,0.562651,0.562651,0,0.795709
2.80987,2.80987,0,0.560665,0.560665,0,0.7929
2.81546,2.81546,0,0.558618,0.558618,0,0.790006
2.82104,2.82104,0,0.556512,0.556512,0,0.787027
2.82659,2.82659,0,0.554346,0.554346,0,0.783964
2.83213,2.83213,0,0.552121,0.552121,0,0.780817
2.83764,2.83764,0,0.549836,0.549836,0,0.777586
2.84312,2.84312,0,0.547492,0.547492,0,0.77427
2.84859,2.84859,0,0.545087,0.545087,0,0.77087
2.85402,2.85402,0,0.542623,0.542623,0,0.767385
2.85944,2.85944,0,0.5401,0.5401,0,0.763816
2.86483,2.86483,0,0.537516,0.537516,0,0.760163
2.87019,2.87019,0,0.534874,0.534874,0,0.756425
2.87552,2.87552,0,0.532171,0.532171,0,0.752604
2.88083,2.88083,0,0.529409,0.529409,0,0.748697
2.88611,2.88611,0,0.526587,0.526587,0,0.744707
2.89136,2.89136,0,0.523706,0.523706,0,0.740632
2.89659,2.89659,0,0.520765,0.520765,0,0.736472
2.90178,2.90178,0,0.517764,0.517764,0,0.732229
2.90694,2.90694,0,0.514703,0.514703,0,0.727901
2.91207,2.91207,0,0.511583,0.511583,0,0.723488
2.91717,2.91717,0,0.508404,0.508404,0,0.718991
2.92224,2.92224,0,0.505164,0.505164,0,0.71441
2.92728,2.92728,0,0.501865,0.501865,0,0.709745
2.93228,2.93228,0,0.498507,0.498507,0,0.704995
2.93725,2.93725,0,0.495088,0.495088,0,0.700161
2.94218,2.94218,0,0.491611,0.491611,0,0.695242
2.94708,2.94708,0,0.488073,0.488073,0,0.690239
2.95194,2.95194,0,0.484476,0.484476,0,0.685152
2.95677,2.95677,0,0.480819,0.480819,0,0.679981
2.96156,2.96156,0,0.477102,0.477102,0,0.674725
2.96631,2.96631,0,0.473326,0.473326,0,0.669384
2.97102,2.97102,0,0.469491,0.469491,0,0.66396
2.9757,2.9757,0,0.465595,0.465595,0,0.658451
2.98033,2.98033,0,0.46164,0.46164,0,0.652858
2.98493,2.98493,0,0.457625,0.457625,0,0.64718
2.98949,2.98949,0,0.453551,0.453551,0,0.641418
2.994,2.994,0,0.449417,0.449417,0,0.635571
2.99847,2.99847,0,0.445223,0.445223,0,0.629641
3.00291,3.00291,0,0.44097,0.44097,0,0.623626
3.00729,3.00729,0,0.436657,0.436657,0,0.617526
3.01164,3.01164,0,0.432284,0.432284,0,0.611342
3.01594,3.01594,0,0.427852,0.427852,0,0.605074
3.0202,3.0202,0,0.42336,0.42336,0,0.598722
3.02441,3.02441,0,0.418809,0.418809,0,0.592285
3.02857,3.02857,0,0.414197,0.414197,0,0.585764
3.03269,3.03269,0,0.409527,0.409527,0,0.579158
3.03676,3.03676,0,0.404796,0.404796,0,0.572468
3.04079,3.04079,0,0.400006,0.400006,0,0.565694
3.04476,3.04476,0,0.395156,0.395156,0,0.558835
3.04869,3.04869,0,0.390247,0.390247,0,0.551892
3.05257,3.05257,0,0.385278,0.385278,0,0.544865
3.05639,3.05639,0,0.380249,0.380249,0,0.537753
3.06017,3.06017,0,0.375161,0.375161,0,0.530557
3.0639,3.0639,0,0.370013,0.370013,0,0.523277
3.06757,3.06757,0,0.364805,0.364805,0,0.515912
3.07119,3.07119,0,0.359538,0.359538,0,0.508463
3.07476,3.07476,0,0.354211,0.354211,0,0.50093
3.07828,3.07828,0,0.348824,0.348824,0,0.493312
3.08174,3.08174,0,0.343378,0.343378,0,0.48561
3.08514,3.08514,0,0.337872,0.337872,0,0.477823
3.0885,3.0885,0,0.332307,0.332307,0,0.469953
3.09179,3.09179,0,0.326681,0.326681,0,0.461997
3.09503,3.09503,0,0.320997,0.320997,0,0.453958
3.09821,3.09821,0,0.315252,0.315252,0,0.445834
3.10133,3.10133,0,0.309448,0.309448,0,0.437626
3.1044,3.1044,0,0.303584,0.303584,0,0.429333
3.10741,3.10741,0,0.297661,0.297661,0,0.420956
3.10741,3.10741,0,0.297661,0.297661,0,0.420956
3.11035,3.11035,0,0.291767,0.291767,0,0.412621
3.11324,3.11324,0,0.285993,0.285993,0,0.404455
3.11607,3.11607,0,0.280338,0.280338,0,0.396457
3.11885,3.11885,0,0.274802,0.274802,0,0.388628
3.12157,3.12157,0,0.269385,0.269385,0,0.380968
3.12424,3.12424,0,0.264087,0.264087,0,0.373476
3.12685,3.12685,0,0.258909,0.258909,0,0.366152
3.12941,3.12941,0,0.253849,0.253849,0,0.358997
3.13193,3.13193,0,0.248909,0.248909,0,0.352011
3.13439,3.13439,0,0.244088,0.244088,0,0.345193
3.13681,3.13681,0,0.239387,0.239387,0,0.338544
3.13918,3.13918,0,0.234804,0.234804,0,0.332063
3.14151,3.14151,0,0.230341,0.230341,0,0.325751
3.14379,3.14379,0,0.225997,0.225997,0,0.319608
3.14603,3.14603,0,0.221772,0.221772,0,0.313633
3.14822,3.14822,0,0.217666,0.217666,0,0.307826
3.15038,3.15038,0,0.213679,0.213679,0,0.302188
3.1525,3.1525,0,0.209812,0.209812,0,0.296719
3.15458,3.15458,0,0.206064,0.206064,0,0.291418
3.15662,3.15662,0,0.202435,0.202435,0,0.286286
3.15863,3.15863,0,0.198925,0.198925,0,0.281323
3.1606,3.1606,0,0.195535,0.195535,0,0.276528
3.16254,3.16254,0,0.192263,0.192263,0,0.271901
3.16444,3.16444,0,0.189111,0.189111,0,0.267443
3.16632,3.16632,0,0.186078,0.186078,0,0.263154
3.16817,3.16817,0,0.183164,0.183164,0,0.259033
