x,y,z,s
54.7047778324491,427.031619914756,0,0
54.4333683529983,428.833256227458,0,0
54.1893043515845,430.641161786393,0,0
53.9730063168729,432.452629661447,0,0
53.7868196005865,434.244300002061,0,0
53.7821091191209,434.293608565886,0,0
53.5478702313477,436.981085774336,0,0
53.3607514924744,439.699728223809,0,0
53.2232840614251,442.422233901833,0,0
53.1363402430115,445.119407654332,0,0
53.1351703070311,445.167986179319,0,0
53.0922418412821,447.859193388107,0,0
53.0886055254349,450.572665978857,0,0
53.1246071063064,453.281752834474,0,0
53.1995099406127,455.968075229814,0,0
53.2016372309832,456.02494283512,0,0
53.4526289028449,461.371043887989,0,0
53.82812833411,466.689117877082,0,0
53.8333218810813,466.752935364411,0,0
54.3194378468269,472.027650442431,0,0
54.9032279872979,477.259289340343,0,0
54.9094677836077,477.311101798771,0,0
55.5790651119401,482.490474971352,0,0
56.3241598415458,487.625342452834,0,0
56.3303575912199,487.666078984208,0,0
57.1406863709914,492.756504969349,0,0
58.0078147130387,497.816256800377,0,0
58.0130578405549,497.845951771166,0,0
58.9277504302727,502.878415536648,0,0
59.8828749753489,507.897604188139,0,0
59.8866037611473,507.916855645662,0,0
60.8737479096071,512.925621254406,0,0
61.8866481783786,517.935285411767,0,0
61.8886741711224,517.945219159816,0,0
62.9195694269132,522.956586745555,0,0
63.9626409510954,527.978889715204,0,0
63.9629715441883,527.98047933083,0,0
65.0109406311533,533.012675837494,0,0
66.0582593467642,538.057612293469,0,0
66.0572170080111,538.052569605081,0,0
67.0969681178159,543.104592482809,0,0
68.1234992701326,548.164773356375,0,0
68.121097432659,548.152808941954,0,0
69.1270782138379,553.21725933569,0,0
70.1063548195947,558.29209147707,0,0
70.1024962956219,558.271717747909,0,0
71.0470956269945,563.355266195467,0,0
71.9501916114905,568.454990180588,0,0
71.9450968424066,568.425357126703,0,0
72.7980540824106,573.539513118187,0,0
73.5932309926474,578.67473611771,0,0
73.5874599901815,578.635780596321,0,0
74.3159990407325,583.785995411357,0,0
74.9696263639884,588.951247360068,0,0
74.9641374690512,588.904997662774,0,0
75.5377645175759,594.08071808689,0,0
76.0356964055986,599.26403374174,0,0
76.0320180481182,599.222756625369,0,0
76.4585179344482,604.413278031249,0,0
76.8159101354894,609.608673295026,0,0
76.8134913809368,609.569843247426,0,0
77.103834121838,614.773662098795,0,0
77.3323159632018,619.986693371517,0,0
77.3310555844803,619.953826555504,0,0
